Id,SalePrice
1748,229568.11
1749,152995.97
1750,127999.49
1751,248760.89
1752,123417.43
1753,148920.06
1754,213073.83
1755,163098.25
1756,133799.45
1757,123709.984
1758,144329.9
1759,161389.72
1760,172500.67
1761,143324.14
1762,172575.4
1763,182934.39
1764,119130.734
1765,179255.75
1766,184522.42
1767,224647.69
1768,144314.23
1769,180920.92
1770,146480.72
1771,138527.17
1772,143072.12
1773,123942.74
1774,141940.45
1775,138285.2
1776,132990.36
1777,112903.336
1778,138235.73
1779,118919.375
1780,175327.44
1781,138826.02
1782,95558.35
1783,126106.73
1784,99542.98
1785,119255.086
1786,161004.27
1787,169134.34
1788,65698.36
1789,107994.47
1790,80860.86
1791,176002.84
1792,157724.83
1793,126492.664
1794,143915.92
1795,137511.72
1796,126372.875
1797,119569.14
1798,127841.5
1799,117950.766
1800,135393.95
1801,132588.55
1802,148631.2
1803,152463.89
1804,135707.22
1805,135918.12
1806,111441.79
1807,128992.98
1808,124530.72
1809,124595.42
1810,135956.05
1811,100918.625
1812,96079.26
1813,116204.08
1814,104572.51
1815,54672.77
1816,97335.586
1817,105992.32
1818,146450.02
1819,117685.83
1820,58609.848
1821,112107.7
1822,154841.77
1823,49028.312
1824,139050.2
1825,126977.164
1826,92508.11
1827,108675.01
1828,133641.12
1829,122880.46
1830,142449.42
1831,185071.33
1832,79477.87
1833,138224.94
1834,115461.586
1835,145388.86
1836,125108.984
1837,89938.35
1838,125923.76
1839,82406.81
1840,145676.62
1841,138716.6
1842,72292.64
1843,136360.83
1844,143799.4
1845,139587.44
1846,154696.66
1847,146752.61
1848,58715.105
1849,121004.195
1850,126022.58
1851,155893.6
1852,131734.7
1853,131548.47
1854,169590.03
1855,136146.98
1856,214575.95
1857,166606.25
1858,129392.164
1859,121063.24
1860,143443.05
1861,121063.24
1862,305378.1
1863,304813.12
1864,304813.12
1865,338589.72
1866,337420.3
1867,252640.78
1868,302726.94
1869,199264.83
1870,262308.66
1871,250376.62
1872,167322.64
1873,224803.42
1874,136673.83
1875,203528.2
1876,194775.98
1877,216444.27
1878,206105.75
1879,132369.97
1880,134024.39
1881,240909.92
1882,253655.17
1883,190636.94
1884,203432.23
1885,274912.28
1886,308221.7
1887,205739.28
1888,298924.94
1889,163315.17
1890,130492.164
1891,139273.9
1892,109415.29
1893,126552.57
1894,131062.695
1895,136703.58
1896,124304.305
1897,106349.73
1898,106507.85
1899,155554.8
1900,161840.77
1901,153318.83
1902,146861.7
1903,216359.39
1904,138413.8
1905,200094.36
1906,169228.16
1907,206810.05
1908,117930.97
1909,143369.1
1910,127265.79
1911,220459.58
1912,301718.0
1913,147336.05
1914,74983.97
1915,306733.7
1916,67182.336
1917,273251.53
1918,137448.69
1919,161979.9
1920,149674.6
1921,445232.78
1922,337439.3
1923,212147.33
1924,219954.34
1925,224652.55
1926,392183.78
1927,134553.77
1928,167948.34
1929,122451.72
1930,131334.86
1931,142408.27
1932,127732.2
1933,177457.75
1934,174200.25
1935,170974.53
1936,182811.22
1937,183479.97
1938,176067.64
1939,244509.16
1940,190363.3
1941,170895.94
1942,185202.7
1943,215253.55
1944,341468.0
1945,392404.3
1946,134640.58
1947,301820.56
1948,184704.08
1949,224695.0
1950,180587.89
1951,265625.9
1952,216800.94
1953,166862.73
1954,205209.78
1955,127615.766
1956,286255.62
1957,158734.7
1958,308288.6
1959,132858.8
1960,118454.766
1961,117281.7
1962,97832.81
1963,108163.73
1964,106222.05
1965,147840.12
1966,155922.27
1967,283753.94
1968,409965.94
1969,397582.66
1970,469492.72
1971,440593.94
1972,380518.34
1973,277967.34
1974,303073.47
1975,392931.8
1976,274139.06
1977,355331.84
1978,403733.03
1979,344392.25
1980,186952.16
1981,350861.84
1982,234049.52
1983,214590.55
1984,172555.4
1985,221565.4
1986,218986.77
1987,181145.03
1988,174130.28
1989,191486.58
1990,222690.34
1991,231319.12
1992,206728.52
1993,167316.2
1994,242793.33
1995,184961.89
1996,251438.16
1997,320073.16
1998,356654.94
1999,252221.64
2000,316311.0
2001,254909.52
2002,229780.25
2003,245846.4
2004,269930.78
2005,224994.53
2006,240641.61
2007,247887.52
2008,214236.78
2009,185147.98
2010,195943.06
2011,147808.19
2012,175449.64
2013,181650.36
2014,181860.95
2015,201007.42
2016,188876.08
2017,197746.95
2018,118666.83
2019,131014.74
2020,107941.44
2021,109260.01
2022,175685.39
2023,134818.8
2024,226032.73
2025,384110.56
2026,175966.6
2027,151817.27
2028,155061.1
2029,161858.39
2030,280811.62
2031,251489.17
2032,255508.78
2033,273444.06
2034,167514.23
2035,204832.62
2036,195263.53
2037,202694.45
2038,310709.4
2039,238597.47
2040,374150.8
2041,258692.58
2042,197921.66
2043,169757.67
2044,173877.02
2045,215027.7
2046,138712.17
2047,142758.11
2048,139214.78
2049,137664.94
2050,187523.34
2051,112694.0
2052,136994.88
2053,147090.33
2054,85573.37
2055,173467.72
2056,130301.69
2057,122676.516
2058,218274.44
2059,131615.02
2060,173134.52
2061,185041.33
2062,133061.14
2063,112135.15
2064,141297.06
2065,125160.82
2066,172071.17
2067,122656.766
2068,153583.14
2069,88462.14
2070,112371.62
2071,92107.336
2072,138469.48
2073,136981.33
2074,183966.47
2075,149346.16
2076,130890.75
2077,153354.36
2078,128365.96
2079,135586.7
2080,119720.0
2081,123840.46
2082,119152.46
2083,142074.44
2084,114906.36
2085,121222.67
2086,131949.22
2087,121003.48
2088,90899.336
2089,74321.33
2090,131921.73
2091,121237.016
2092,126428.41
2093,122044.766
2094,137454.88
2095,147768.4
2096,80642.086
2097,90249.7
2098,144837.25
2099,69441.72
2100,84192.44
2101,119906.055
2102,135688.19
2103,103607.555
2104,122308.22
2105,119630.08
2106,69100.125
2107,237065.73
2108,118538.42
2109,120112.69
2110,134656.98
2111,149346.47
2112,134802.67
2113,110475.414
2114,104749.555
2115,149188.69
2116,128180.766
2117,145825.64
2118,117329.57
2119,102627.375
2120,113932.15
2121,103495.336
2122,100597.99
2123,83703.945
2124,179889.6
2125,122403.69
2126,143645.6
2127,153712.1
2128,122387.15
2129,110205.766
2130,139653.06
2131,153278.7
2132,118338.555
2133,124396.03
2134,121380.95
2135,101539.43
2136,66171.15
2137,121747.516
2138,129469.695
2139,157887.05
2140,139284.61
2141,147450.55
2142,129661.9
2143,138727.84
2144,123531.72
2145,135851.67
2146,170113.48
2147,140782.58
2148,126774.84
2149,142620.55
2150,212567.97
2151,130294.234
2152,192226.84
2153,170390.23
2154,109474.516
2155,132346.95
2156,237396.16
2157,232463.53
2158,247391.52
2159,226614.95
2160,175269.2
2161,243138.4
2162,441618.62
2163,350535.44
2164,256169.72
2165,176968.33
2166,142628.55
2167,222796.61
2168,198291.5
2169,196020.2
2170,215595.45
2171,144936.3
2172,142286.94
2173,172115.92
2174,234950.33
2175,332955.44
2176,317452.78
2177,244273.4
2178,211312.39
2179,140878.02
2180,223744.58
2181,187934.75
2182,218508.69
2183,189364.81
2184,128663.016
2185,126771.41
2186,145402.7
2187,155613.14
2188,156718.02
2189,233522.11
2190,83578.34
2191,87973.31
2192,95830.914
2193,106141.59
2194,99522.29
2195,116052.24
2196,104747.85
2197,110477.19
2198,164805.12
2199,170142.55
2200,139337.88
2201,141014.84
2202,211312.22
2203,150885.61
2204,182282.22
2205,113660.14
2206,142967.38
2207,208051.45
2208,263418.12
2209,220018.05
2210,130526.8
2211,125376.14
2212,114230.53
2213,103414.58
2214,120587.266
2215,109526.555
2216,152035.81
2217,98842.08
2218,78433.82
2219,78028.44
2220,83149.96
2221,303040.12
2222,252712.94
2223,266132.34
2224,214755.03
2225,124703.44
2226,191373.8
2227,191198.94
2228,265827.22
2229,242991.17
2230,152640.03
2231,223028.61
2232,172974.58
2233,167286.02
2234,243868.11
2235,214723.9
2236,277018.03
2237,345044.06
2238,214982.11
2239,126400.59
2240,160314.17
2241,161387.42
2242,129142.4
2243,127563.37
2244,111964.555
2245,114305.18
2246,144711.64
2247,116356.01
2248,124943.555
2249,124134.65
2250,134158.66
2251,112680.5
2252,173955.66
2253,156813.05
2254,179579.94
2255,187195.28
2256,189027.16
2257,200955.66
2258,173805.84
2259,176419.44
2260,161380.58
2261,194106.64
2262,225673.3
2263,338558.84
2264,363258.12
2265,193408.23
2266,283989.66
2267,369493.4
2268,386055.56
2269,146176.92
2270,190457.83
2271,228319.9
2272,198140.64
2273,158698.16
2274,170689.44
2275,170219.92
2276,191312.94
2277,174272.17
2278,147137.89
2279,124562.93
2280,133473.1
2281,161382.56
2282,183430.5
2283,102572.47
2284,101758.34
2285,158999.28
2286,126270.3
2287,357401.88
2288,271936.47
2289,400730.16
2290,466559.62
2291,309200.28
2292,431292.25
2293,482819.56
2294,453500.28
2295,436284.12
2296,275973.03
2297,307669.28
2298,312668.88
2299,414340.34
2300,333696.47
2301,260040.14
2302,241397.6
2303,246029.16
2304,252822.58
2305,184453.48
2306,175782.73
2307,178841.19
2308,220072.28
2309,265741.44
2310,222056.06
2311,200122.11
2312,168777.61
2313,173847.17
2314,179406.89
2315,178986.16
2316,193601.45
2317,182136.3
2318,175804.19
2319,180230.81
2320,191942.94
2321,251366.28
2322,179975.03
2323,182758.38
2324,172348.55
2325,204986.33
2326,167045.38
2327,215164.08
2328,232701.77
2329,181673.95
2330,172889.19
2331,362993.9
2332,421386.12
2333,320264.66
2334,249781.62
2335,255982.69
2336,325557.7
2337,198068.39
2338,296668.66
2339,221171.06
2340,399154.84
2341,207889.06
2342,233562.3
2343,213624.34
2344,237678.98
2345,240272.34
2346,228987.62
2347,195538.66
2348,238835.33
2349,168366.89
2350,265951.78
2351,247884.34
2352,256463.7
2353,231834.66
2354,141938.56
2355,160749.7
2356,148396.83
2357,190658.73
2358,190749.45
2359,127526.31
2360,114742.5
2361,143638.95
2362,259948.84
2363,138172.12
2364,164156.5
2365,224937.62
2366,207552.47
2367,229461.3
2368,210559.72
2369,219328.48
2370,166311.3
2371,165214.77
2372,185197.05
2373,267936.3
2374,308294.9
2375,259980.72
2376,280664.22
2377,365175.56
2378,139175.69
2379,189006.6
2380,139199.36
2381,159703.62
2382,192887.2
2383,198718.34
2384,243463.72
2385,158596.45
2386,135917.19
2387,137270.84
2388,109138.32
2389,128575.63
2390,149236.38
2391,143639.3
2392,120483.81
2393,173736.97
2394,147568.97
2395,209734.67
2396,133873.52
2397,219516.77
2398,137887.06
2399,65172.88
2400,57148.62
2401,109661.09
2402,141724.1
2403,144341.89
2404,149723.97
2405,155846.64
2406,141758.88
2407,125783.94
2408,144878.42
2409,126406.875
2410,169886.06
2411,119805.06
2412,160534.64
2413,135342.06
2414,133074.23
2415,135352.58
2416,131592.08
2417,131169.28
2418,128204.31
2419,126123.04
2420,121936.96
2421,149494.89
2422,126425.08
2423,134158.31
2424,154745.1
2425,210360.72
2426,135399.27
2427,129459.71
2428,182250.36
2429,116683.586
2430,130254.11
2431,111366.46
2432,145035.4
2433,147261.5
2434,138472.66
2435,146806.83
2436,111152.84
2437,103451.28
2438,122692.15
2439,113739.92
2440,120517.305
2441,95123.766
2442,100152.62
2443,121631.53
2444,121761.016
2445,74408.51
2446,128837.8
2447,188188.1
2448,131547.42
2449,101541.695
2450,141290.48
2451,115255.39
2452,209650.11
2453,97933.945
2454,128052.08
2455,116253.4
2456,129493.98
2457,125918.83
2458,115166.07
2459,104048.68
2460,135244.45
2461,106366.39
2462,131998.95
2463,120717.38
2464,165309.02
2465,127683.21
2466,104760.64
2467,150855.11
2468,68145.72
2469,62579.688
2470,179180.56
2471,214694.02
2472,156958.56
2473,123306.01
2474,92737.59
2475,223702.58
2476,102419.78
2477,120097.055
2478,154977.84
2479,110087.586
2480,156156.02
2481,119364.99
2482,124710.93
2483,115644.11
2484,118863.25
2485,122139.016
2486,153729.62
2487,187146.67
2488,163210.38
2489,146993.05
2490,148453.66
2491,99225.04
2492,175701.22
2493,144911.86
2494,157154.3
2495,88987.25
2496,232433.11
2497,150903.86
2498,108422.18
2499,94101.03
2500,125893.02
2501,142628.38
2502,143662.8
2503,97369.945
2504,167517.25
2505,231238.38
2506,259221.14
2507,323419.06
2508,259221.14
2509,211991.31
2510,223381.66
2511,176765.56
2512,203531.42
2513,207722.2
2514,245175.62
2515,144437.3
2516,158726.61
2517,137161.9
2518,148165.12
2519,222281.69
2520,204802.47
2521,188898.16
2522,218072.75
2523,123501.875
2524,138302.94
2525,146287.8
2526,133772.78
2527,109454.51
2528,129774.08
2529,132341.44
2530,117875.07
2531,254842.73
2532,224084.55
2533,195009.78
2534,232794.05
2535,334324.0
2536,235996.6
2537,246590.39
2538,182492.84
2539,187755.42
2540,173090.22
2541,181438.27
2542,162172.03
2543,126879.88
2544,127984.19
2545,131764.56
2546,135627.97
2547,144780.08
2548,156165.95
2549,160940.22
2550,329318.66
2551,139273.9
2552,125492.945
2553,76193.12
2554,107650.91
2555,122138.74
2556,109325.055
2557,113351.38
2558,154792.62
2559,140418.77
2560,135207.28
2561,156147.94
2562,132838.36
2563,146148.36
2564,189526.56
2565,154270.2
2566,164826.81
2567,129460.9
2568,189737.81
2569,196676.5
2570,127889.08
2571,188247.42
2572,185020.02
2573,209165.2
2574,285008.75
2575,132855.92
2576,128673.18
2577,146883.44
2578,88390.45
2579,75971.32
2580,138606.78
2581,131554.81
2582,114153.74
2583,278574.44
2584,162040.42
2585,188733.33
2586,228848.47
2587,205598.17
2588,156928.89
2589,145963.77
2590,210278.33
2591,220855.9
2592,209549.25
2593,249770.6
2594,176299.69
2595,206625.33
2596,330880.75
2597,178385.52
2598,270484.22
2599,322189.56
2600,208173.33
2601,141214.6
2602,81052.21
2603,102395.87
2604,88233.766
2605,72144.4
2606,142219.64
2607,182084.6
2608,198355.56
2609,164752.06
2610,116327.28
2611,133683.73
2612,150727.52
2613,130941.445
2614,125321.37
2615,151446.88
2616,139521.19
2617,175744.67
2618,206585.31
2619,202394.3
2620,182580.77
2621,179989.75
2622,184947.92
2623,249222.19
2624,284121.22
2625,325947.1
2626,162516.3
2627,180962.05
2628,456593.56
2629,543748.44
2630,389354.8
2631,486127.22
2632,447049.53
2633,313740.2
2634,403805.38
2635,154004.17
2636,185453.12
2637,180048.33
2638,254253.19
2639,185165.84
2640,148829.11
2641,104863.74
2642,194807.6
2643,101168.45
2644,122851.91
2645,101883.2
2646,95840.805
2647,101193.29
2648,141604.16
2649,149094.58
2650,150609.75
2651,145624.55
2652,422377.38
2653,246040.88
2654,241680.56
2655,391068.22
2656,329966.5
2657,337357.7
2658,272479.56
2659,323033.3
2660,335285.1
2661,368488.53
2662,362281.62
2663,267772.88
2664,255467.22
2665,325654.75
2666,283400.38
2667,170217.19
2668,183025.0
2669,171589.55
2670,309703.25
2671,184498.52
2672,192141.88
2673,209477.75
2674,208582.14
2675,175952.34
2676,183117.45
2677,187987.88
2678,258715.48
2679,284595.28
2680,279246.47
2681,430383.78
2682,362296.25
2683,534512.6
2684,329160.1
2685,366814.56
2686,249074.81
2687,324453.38
2688,228084.14
2689,217528.98
2690,469822.28
2691,178940.22
2692,137261.34
2693,193973.61
2694,142526.7
2695,188899.0
2696,183235.5
2697,182780.81
2698,192607.94
2699,175627.53
2700,155103.44
2701,148135.61
2702,110303.414
2703,143632.62
2704,142988.98
2705,119259.555
2706,117411.72
2707,124609.85
2708,137546.81
2709,113943.29
2710,127063.516
2711,299961.5
2712,397711.8
2713,168802.75
2714,155525.27
2715,163648.14
2716,152728.08
2717,184549.86
2718,227384.77
2719,154844.73
2720,180615.66
2721,135212.94
2722,157460.3
2723,149844.22
2724,127704.95
2725,134685.95
2726,140486.97
2727,179470.31
2728,162826.05
2729,153815.45
2730,141056.19
2731,131757.16
2732,124809.164
2733,157597.9
2734,142897.53
2735,134541.94
2736,133501.78
2737,121978.34
2738,135352.58
2739,158014.45
2740,139365.97
2741,145604.5
2742,146908.58
2743,145264.16
2744,152967.84
2745,142532.67
2746,140127.1
2747,150927.95
2748,121341.77
2749,127907.43
2750,137092.44
2751,135847.97
2752,202288.9
2753,158452.03
2754,215557.84
2755,125421.95
2756,104170.52
2757,69349.21
2758,90891.97
2759,155712.95
2760,131772.83
2761,140888.77
2762,145313.28
2763,181678.36
2764,166433.9
2765,279242.97
2766,136054.86
2767,86483.61
2768,131809.06
2769,134577.48
2770,157001.69
2771,118723.984
2772,118541.45
2773,156638.47
2774,133049.45
2775,114355.94
2776,138837.52
2777,148400.2
2778,130469.81
2779,126062.04
2780,98684.82
2781,97074.02
2782,95009.164
2783,99164.01
2784,125854.67
2785,125841.125
2786,77929.74
2787,123661.78
2788,72260.516
2789,207170.56
2790,86873.76
2791,116236.6
2792,65113.24
2793,163618.53
2794,98588.48
2795,108256.72
2796,99878.51
2797,195056.27
2798,116741.5
2799,108817.52
2800,60999.75
2801,116365.52
2802,138673.23
2803,172830.1
2804,140903.95
2805,100560.85
2806,79526.85
2807,168350.61
2808,146792.11
2809,134374.58
2810,133057.19
2811,150807.86
2812,150001.94
2813,166815.39
2814,170415.42
2815,106703.336
2816,222671.7
2817,144906.36
2818,128390.86
2819,175378.08
2820,136572.38
2821,104613.37
2822,190210.62
2823,315703.4
2824,177668.06
2825,164397.84
2826,132638.22
2827,143647.9
2828,201214.16
2829,190368.88
2830,231943.1
2831,183618.39
2832,244602.06
2833,291330.56
2834,211852.67
2835,206344.2
2836,186212.47
2837,164601.28
2838,148786.17
2839,178346.52
2840,197739.64
2841,201184.75
2842,218124.83
2843,142971.0
2844,155816.88
2845,122644.8
2846,207043.5
2847,200716.17
2848,231601.08
2849,200779.6
2850,287281.75
2851,229361.28
2852,235611.27
2853,240171.25
2854,140224.19
2855,204537.6
2856,201674.44
2857,185556.47
2858,206323.64
2859,128620.79
2860,129666.95
2861,127654.086
2862,194841.8
2863,134418.89
2864,243106.83
2865,143201.77
2866,153069.12
2867,103001.43
2868,97320.93
2869,101486.45
2870,126545.516
2871,95819.48
2872,50891.625
2873,104384.49
2874,133631.38
2875,109696.26
2876,169596.72
2877,134014.48
2878,181563.45
2879,139474.77
2880,93498.87
2881,149021.02
2882,164318.06
2883,190726.7
2884,202597.3
2885,190708.03
2886,211611.28
2887,102748.59
2888,132454.2
2889,54054.688
2890,88665.68
2891,138145.38
2892,66721.91
2893,97504.125
2894,67713.81
2895,301333.84
2896,284356.72
2897,205804.83
2898,147748.66
2899,222039.69
2900,152037.47
2901,210932.8
2902,184903.47
2903,340306.7
2904,372564.88
2905,91085.58
2906,213009.45
2907,111549.6
2908,133052.31
2909,148457.06
2910,88915.33
2911,81052.21
2912,144715.8
2913,85799.45
2914,76392.73
2915,82435.125
2916,83807.445
2917,169714.0
2918,123601.07
2919,237922.03
